"quadkey","ADM0_PC","ADM0_ES","ADM1_PC","ADM1_ES","ADM2_PC","ADM2_ES","connection","trimester","avg_d_kbps","avg_u_kbps","avg_lat_ms","tests","devices"
"Q0322123323220022",1,"1",15,"21",629,"791","1","1",12002,3374,40,190,34
"Q0322123323220022",1,"1",15,"21",629,"791","1","2",12261,2884,37,272,35
"Q0322123323220023",1,"1",15,"21",629,"791","1","1",10456,2896,29,72,23
"Q0322123323220023",1,"1",15,"21",629,"791","1","2",9934,2616,36,166,26
"Q0322123323220030",1,"1",15,"21",629,"791","1","1",4154,2337,32,34,6
"Q0322123323220030",1,"1",15,"21",629,"791","1","2",3575,2247,47,22,10
"Q0322123323220031",1,"1",15,"21",629,"791","1","1",1771,2050,28,9,3
"Q0322123323220031",1,"1",15,"21",629,"791","1","2",2353,2525,24,2,1
"Q0322123323220032",1,"1",15,"21",629,"791","1","1",7462,2461,37,127,29
"Q0322123323220032",1,"1",15,"21",629,"791","1","2",6455,2433,42,85,22
"Q0322123323220123",1,"1",15,"21",629,"791","1","2",1983,1865,27,1,1
"Q0322123323220200",1,"1",15,"21",629,"791","1","1",15868,6932,33,362,102
"Q0322123323220200",1,"1",15,"21",629,"791","1","2",16544,7452,31,449,70
"Q0322123323220201",1,"1",15,"21",629,"791","1","1",3797,834,65,46,24
"Q0322123323220201",1,"1",15,"21",629,"791","1","2",5655,1134,68,87,21
"Q0322123323220202",1,"1",15,"21",629,"791","1","1",17229,7609,69,369,68
"Q0322123323220202",1,"1",15,"21",629,"791","1","2",17847,7667,41,295,56
"Q0322123323220203",1,"1",15,"21",629,"791","1","1",10075,2611,53,94,34
"Q0322123323220203",1,"1",15,"21",629,"791","1","2",9841,2240,52,97,22
"Q0322123323220210",1,"1",15,"21",629,"791","1","1",14075,3669,44,41,6
"Q0322123323220210",1,"1",15,"21",629,"791","1","2",15680,3868,38,28,6
"Q0322123323220211",1,"1",15,"21",629,"791","1","2",1412,567,73,1,1
"Q0322123323220212",1,"1",15,"21",629,"791","1","1",8260,1834,112,6,2
"Q0322123323220212",1,"1",15,"21",629,"791","1","2",11585,2944,39,3,1
"Q0322123323220213",1,"1",15,"21",629,"791","1","1",676,215,134,2,1
"Q0322123323220213",1,"1",15,"21",629,"791","1","2",6128,1769,41,1,1
"Q0322123323220220",1,"1",15,"21",629,"791","1","1",20260,7833,25,122,33
"Q0322123323220220",1,"1",15,"21",629,"791","1","2",18334,8133,28,141,39
"Q0322123323220221",1,"1",15,"21",629,"791","1","1",17397,4222,38,212,60
"Q0322123323220221",1,"1",15,"21",629,"791","1","2",14722,4623,38,292,45
"Q0322123323220222",1,"1",15,"21",629,"791","1","1",15551,4167,31,83,33
"Q0322123323220222",1,"1",15,"21",629,"791","1","2",15148,3763,43,111,33
"Q0322123323220223",1,"1",15,"21",629,"791","1","1",22822,13635,29,82,40
"Q0322123323220223",1,"1",15,"21",629,"791","1","2",21941,12203,22,99,34
"Q0322123323220230",1,"1",15,"21",629,"791","1","1",16857,4076,28,194,39
"Q0322123323220230",1,"1",15,"21",629,"791","1","2",15986,4093,33,145,36
"Q0322123323220231",1,"1",15,"21",629,"791","1","1",10112,1922,39,91,10
"Q0322123323220231",1,"1",15,"21",629,"791","1","2",8927,2853,80,14,8
"Q0322123323220232",1,"1",15,"21",629,"791","1","1",16321,4872,22,31,17
"Q0322123323220232",1,"1",15,"21",629,"791","1","2",14763,4341,43,29,11
"Q0322123323220233",1,"1",15,"21",629,"791","1","1",16238,6128,24,39,6
"Q0322123323220233",1,"1",15,"21",629,"791","1","2",11175,3698,24,13,3
"Q0322123323220301",1,"1",15,"21",629,"791","1","1",1371,1205,27,13,3
"Q0322123323220301",1,"1",15,"21",629,"791","1","2",3493,2545,42,44,6
"Q0322123323220302",1,"1",15,"21",629,"791","1","1",3701,10232,80,5,3
"Q0322123323220302",1,"1",15,"21",629,"791","1","2",4412,6097,56,9,4
"Q0322123323220303",1,"1",15,"21",629,"791","1","1",6259,2039,33,187,11
"Q0322123323220303",1,"1",15,"21",629,"791","1","2",5035,3946,56,160,17
"Q0322123323220310",1,"1",15,"21",629,"791","1","1",4670,2427,5,1,1
"Q0322123323220310",1,"1",15,"21",629,"791","1","2",3324,3728,18,17,4
"Q0322123323220312",1,"1",15,"21",629,"791","1","1",4805,1430,47,37,4
"Q0322123323220312",1,"1",15,"21",629,"791","1","2",5110,2446,43,58,13
"Q0322123323220313",1,"1",15,"21",629,"791","1","1",2402,2760,41,94,15
"Q0322123323220313",1,"1",15,"21",629,"791","1","2",2340,1654,53,205,13
"Q0322123323220320",1,"1",15,"21",629,"791","1","1",10131,2807,51,29,12
"Q0322123323220320",1,"1",15,"21",629,"791","1","2",10279,2532,44,44,18
"Q0322123323220321",1,"1",15,"21",629,"791","1","1",11449,2829,40,134,49
"Q0322123323220321",1,"1",15,"21",629,"791","1","2",13952,3402,37,162,43
"Q0322123323220322",1,"1",15,"21",629,"791","1","1",8537,2520,56,46,26
"Q0322123323220322",1,"1",15,"21",629,"791","1","2",10873,3280,45,83,26
"Q0322123323220323",1,"1",15,"21",629,"791","1","1",10002,2780,59,25,12
"Q0322123323220323",1,"1",15,"21",629,"791","1","2",9208,3219,69,51,11
"Q0322123323220330",1,"1",15,"21",629,"791","1","1",4974,915,49,19,11
"Q0322123323220330",1,"1",15,"21",629,"791","1","2",7696,1571,59,24,8
"Q0322123323220331",1,"1",15,"21",629,"791","1","1",4235,1455,53,5,3
"Q0322123323220331",1,"1",15,"21",629,"791","1","2",5464,2974,38,18,3
"Q0322123323221011",1,"1",15,"21",629,"791","1","1",760,2421,1000,6,1
"Q0322123323221132",1,"1",15,"21",629,"791","1","2",14506,6990,735,1,1
"Q0322123323221202",1,"1",15,"21",629,"791","1","1",6567,848,79,27,9
"Q0322123323221202",1,"1",15,"21",629,"791","1","2",3976,880,92,34,14
"Q0322123323221203",1,"1",15,"21",629,"791","1","1",4263,817,81,51,13
"Q0322123323221203",1,"1",15,"21",629,"791","1","2",5668,1420,70,83,15
"Q0322123323221212",1,"1",15,"21",629,"791","1","1",4373,694,72,14,9
"Q0322123323221212",1,"1",15,"21",629,"791","1","2",3714,2080,94,40,14
"Q0322123323221213",1,"1",15,"21",629,"791","1","1",4787,772,61,26,7
"Q0322123323221213",1,"1",15,"21",629,"791","1","2",5131,721,74,23,2
"Q0322123323221220",1,"1",15,"21",629,"791","1","1",6158,1243,60,4,3
"Q0322123323221220",1,"1",15,"21",629,"791","1","2",5221,1209,48,8,5
"Q0322123323221221",1,"1",15,"21",629,"791","1","1",4687,820,68,40,4
"Q0322123323221221",1,"1",15,"21",629,"791","1","2",3836,745,64,34,7
"Q0322123323221230",1,"1",15,"21",629,"791","1","1",4973,758,65,4,4
"Q0322123323221230",1,"1",15,"21",629,"791","1","2",9333,1260,61,21,4
"Q0322123323221233",1,"1",15,"21",629,"791","1","2",2262,1833,15,1,1
"Q0322123323221302",1,"1",15,"21",629,"791","1","2",266,10922,5,1,1
"Q0322123323221303",1,"1",15,"21",629,"791","1","2",805,10360,5,6,1
"Q0322123323221310",1,"1",15,"21",629,"791","1","2",633,2934,4,6,1
"Q0322123323222000",1,"1",15,"21",629,"791","1","1",23040,11085,45,35,18
"Q0322123323222000",1,"1",15,"21",629,"791","1","2",20268,5855,27,28,8
"Q0322123323222001",1,"1",15,"21",629,"791","1","1",22471,14731,40,244,65
"Q0322123323222001",1,"1",15,"21",629,"791","1","2",23650,15129,35,343,62
"Q0322123323222002",1,"1",15,"21",629,"791","1","1",21480,13663,39,406,98
"Q0322123323222002",1,"1",15,"21",629,"791","1","2",21739,13993,35,378,84
"Q0322123323222003",1,"1",15,"21",629,"791","1","1",13206,4412,37,170,65
"Q0322123323222003",1,"1",15,"21",629,"791","1","2",15627,4483,35,312,60
"Q0322123323222011",1,"1",15,"21",629,"791","1","1",15530,5604,24,210,63
"Q0322123323222011",1,"1",15,"21",629,"791","1","2",16210,4173,28,271,62
"Q0322123323222012",1,"1",15,"21",629,"791","1","1",14543,4321,25,46,14
"Q0322123323222012",1,"1",15,"21",629,"791","1","2",14092,4310,37,51,14
"Q0322123323222013",1,"1",15,"21",629,"791","1","1",15422,4255,40,399,79
"Q0322123323222013",1,"1",15,"21",629,"791","1","2",15348,4296,28,578,107
"Q0322123323222020",1,"1",15,"21",629,"791","1","1",17338,8335,27,201,33
"Q0322123323222020",1,"1",15,"21",629,"791","1","2",18274,9416,38,166,40
"Q0322123323222021",1,"1",15,"21",629,"791","1","1",18392,5692,11,1,1
"Q0322123323222030",1,"1",15,"21",629,"791","1","1",10390,2797,35,23,10
"Q0322123323222030",1,"1",15,"21",629,"791","1","2",7070,3156,66,72,19
"Q0322123323222031",1,"1",15,"21",629,"791","1","1",13105,4003,35,235,52
"Q0322123323222031",1,"1",15,"21",629,"791","1","2",12884,3605,47,275,42
"Q0322123323222032",1,"1",15,"21",629,"791","1","1",6328,2035,48,4,4
"Q0322123323222032",1,"1",15,"21",629,"791","1","2",5062,3777,39,55,18
"Q0322123323222033",1,"1",15,"21",629,"791","1","1",5620,1592,49,10,6
"Q0322123323222033",1,"1",15,"21",629,"791","1","2",8129,2372,64,43,10
"Q0322123323222100",1,"1",15,"21",629,"791","1","1",15257,3702,41,87,24
"Q0322123323222100",1,"1",15,"21",629,"791","1","2",12176,3076,41,180,27
"Q0322123323222102",1,"1",15,"21",629,"791","1","1",11338,3304,38,2,2
"Q0322123323222102",1,"1",15,"21",629,"791","1","2",13398,3427,18,11,5
"Q0322123323222112",1,"1",15,"21",629,"791","1","2",1450,726,77,2,1
"Q0322123323222113",1,"1",15,"21",629,"791","1","2",22945,8181,652,1,1
"Q0322123323222201",1,"1",15,"21",629,"791","1","1",4678,96,132,1,1
"Q0322123323222210",1,"1",15,"21",629,"791","1","2",6347,6397,24,80,4
"Q0322123323222211",1,"1",15,"21",629,"791","1","2",8496,8882,14,8,3
"Q0322123323222300",1,"1",15,"21",629,"791","1","2",15624,3353,737,1,1
"Q0322123323223010",1,"1",15,"21",629,"791","1","1",4878,1878,19,1,1
"Q0322123323223010",1,"1",15,"21",629,"791","1","2",3841,3338,62,55,4
"Q0322123323223030",1,"1",15,"21",629,"791","1","2",18947,3521,720,1,1
"Q0322123323223102",1,"1",15,"21",629,"791","1","2",1779,3577,839,1,1
"Q0322123323230032",1,"1",15,"21",629,"791","1","2",12059,1221,659,1,1
"Q0322123323230302",1,"1",15,"21",629,"791","1","2",11189,7835,18,1,1
"Q0322123323302300",1,"1",15,"21",629,"791","1","1",150,900,653,1,1
"Q0322123323303302",1,"1",15,"21",629,"791","1","1",636,2071,1106,2,2
"Q0322123323303321",1,"1",15,"21",629,"791","1","1",11256,3779,674,1,1
"Q0322123323312033",1,"1",15,"21",629,"791","1","1",2752,1785,659,12,3
"Q0322123323312033",1,"1",15,"21",629,"791","1","2",1105,3390,695,9,1
"Q0322123323312211",1,"1",15,"21",629,"791","1","1",467,1164,714,2,2
"Q0322123323313320",1,"1",15,"21",629,"791","1","1",6705,4602,41,3,3
"Q0322123323313320",1,"1",15,"21",629,"791","1","2",2796,2204,26,7,2
"Q0322123323313321",1,"1",15,"21",629,"791","1","1",2532,2712,83,3,3
"Q0322123323313321",1,"1",15,"21",629,"791","1","2",8059,6472,15,1,1
"Q0322123323313332",1,"1",15,"21",629,"791","1","1",3049,1156,95,1,1
"Q0322123323331120",1,"1",15,"21",629,"791","1","1",505,3418,661,1,1
"Q0322123323331131",1,"1",15,"21",629,"791","1","1",4652,4581,42,2,2
"Q0322123323331131",1,"1",15,"21",629,"791","1","2",1268,4234,339,30,3
"Q0322123332220020",1,"1",15,"21",629,"791","1","1",2602,11406,62,1,1
"Q0322123332220103",1,"1",15,"21",629,"791","1","1",8251,3654,52,1,1
"Q0322123332220113",1,"1",15,"21",629,"791","1","1",4247,2491,65,1,1
"Q0322123332221002",1,"1",15,"21",629,"791","1","1",7255,7102,44,4,2
"Q0322123332221003",1,"1",15,"21",629,"791","1","1",9730,8164,15,1,1
"Q0322123332221010",1,"1",15,"21",629,"791","1","1",3837,786,70,1,1
"Q0322123332221010",1,"1",15,"21",629,"791","1","2",19249,2575,603,2,1
"Q0322123332221102",1,"1",15,"21",629,"791","1","2",22033,3704,664,1,1
"Q0322123332320002",1,"1",15,"21",629,"791","1","1",5992,4749,19,1,1
"Q0322123332321033",1,"1",15,"21",629,"791","1","1",5822,9780,39,1,1
"Q0322123332321310",1,"1",15,"21",629,"791","1","2",1744,6673,126,3,1
"Q0322123332321330",1,"1",15,"21",629,"791","1","2",5926,5284,18,4,1
"Q0322123332321330",1,"1",14,"20",618,"242","1","2",5926,5284,18,4,1
"Q0322123332321331",1,"1",15,"21",629,"791","1","2",1842,2364,20,2,1
"Q0322123332321331",1,"1",14,"20",618,"242","1","2",1842,2364,20,2,1
"Q0322123332323110",1,"1",15,"21",629,"791","1","1",2299,2988,100,1,1
"Q0322123332323110",1,"1",15,"21",629,"791","1","2",3114,2250,102,4,1
"Q0322123332323110",1,"1",14,"20",618,"242","1","1",2299,2988,100,1,1
"Q0322123332323110",1,"1",14,"20",618,"242","1","2",3114,2250,102,4,1
"Q0322123332330003",1,"1",14,"20",618,"242","1","1",7690,7040,36,27,11
"Q0322123332330003",1,"1",14,"20",618,"242","1","2",151,1692,24,1,1
"Q0322123332330012",1,"1",14,"20",618,"242","1","1",8597,4865,17,1,1
"Q0322123332330020",1,"1",14,"20",618,"242","1","1",1864,2914,216,3,3
"Q0322123332330021",1,"1",14,"20",618,"242","1","1",4352,3031,30,10,7
"Q0322123332330021",1,"1",14,"20",618,"242","1","2",4914,2819,24,12,5
"Q0322123332330022",1,"1",14,"20",618,"242","1","1",3386,3408,35,34,14
"Q0322123332330022",1,"1",14,"20",618,"242","1","2",3766,4502,35,32,7
"Q0322123332330023",1,"1",14,"20",618,"242","1","1",11153,9211,45,3,3
"Q0322123332330031",1,"1",14,"20",618,"242","1","1",3574,1100,133,4,3
"Q0322123332330200",1,"1",14,"20",618,"242","1","1",4401,3324,40,3,3
"Q0322123332330200",1,"1",14,"20",618,"242","1","2",1113,2523,47,3,1
"Q0322123333213313",1,"1",14,"20",618,"242","1","1",4775,4098,16,1,1
"Q0322123333213313",1,"1",14,"20",618,"242","1","2",2446,2990,70,18,1
"Q0322123333213321",1,"1",14,"20",618,"242","1","1",931,4210,66,3,1
"Q0322123333213330",1,"1",14,"20",618,"242","1","1",8337,6123,32,21,5
"Q0322123333213330",1,"1",14,"20",618,"242","1","2",3768,3184,77,41,2
"Q0322123333213332",1,"1",14,"20",618,"242","1","1",4633,4370,42,3,3
"Q0322123333213332",1,"1",14,"20",618,"242","1","2",11801,13618,13,3,2
"Q0322123333222021",1,"1",14,"20",618,"242","1","1",1175,3437,52,1,1
"Q0322123333222030",1,"1",14,"20",618,"242","1","2",1186,750,149,5,1
"Q0322123333222032",1,"1",14,"20",618,"242","1","1",2891,3134,168,23,1
"Q0322123333222032",1,"1",14,"20",618,"242","1","2",2458,1793,46,141,1
"Q0322123333223101",1,"1",14,"20",618,"242","1","1",2398,2758,19,2,2
"Q0322123333223101",1,"1",14,"20",618,"242","1","2",4796,10386,12,4,2
"Q0322123333223102",1,"1",14,"20",618,"242","1","1",3788,3717,11,1,1
"Q0322123333223103",1,"1",14,"20",618,"242","1","1",6444,9372,24,63,8
"Q0322123333223103",1,"1",14,"20",618,"242","1","2",2602,2680,28,45,7
"Q0322123333223110",1,"1",14,"20",618,"242","1","1",3362,2645,17,43,3
"Q0322123333223110",1,"1",14,"20",618,"242","1","2",6044,8234,40,42,4
"Q0322123333223112",1,"1",14,"20",618,"242","1","1",1768,6152,34,5,4
"Q0322123333223112",1,"1",14,"20",618,"242","1","2",3924,7749,53,4,4
"Q0322123333232000",1,"1",14,"20",618,"242","1","1",4032,4830,21,1,1
"Q0322123333302212",1,"1",14,"20",618,"242","1","2",4836,4301,90,1,1
"Q0322123333313233",1,"1",14,"20",615,"684","1","1",21647,3840,694,1,1
"Q0322123333331010",1,"1",14,"20",615,"684","1","1",244,3617,809,1,1
"Q0322123333331010",1,"1",14,"20",618,"242","1","1",244,3617,809,1,1
"Q0322132211232031",1,"1",14,"20",626,"926","1","1",1502,742,70,1,1
"Q0322132212110003",1,"1",14,"20",626,"926","1","1",21311,1467,932,1,1
"Q0322132212110032",1,"1",14,"20",626,"926","1","1",550,3372,602,1,1
"Q0322132220322122",1,"1",14,"20",615,"684","1","1",12449,2866,36,6,5
"Q0322132220322122",1,"1",14,"20",615,"684","1","2",16158,4145,31,17,3
"Q0322132220322123",1,"1",14,"20",615,"684","1","1",14749,4976,46,155,47
"Q0322132220322123",1,"1",14,"20",615,"684","1","2",15393,4495,58,285,48
"Q0322132220322130",1,"1",14,"20",615,"684","1","1",11804,4926,48,58,16
"Q0322132220322130",1,"1",14,"20",615,"684","1","2",15998,5115,36,43,13
"Q0322132220322131",1,"1",14,"20",615,"684","1","1",16644,5457,47,230,71
"Q0322132220322131",1,"1",14,"20",615,"684","1","2",17273,5947,50,155,32
"Q0322132220322132",1,"1",14,"20",615,"684","1","1",17044,5043,43,297,66
"Q0322132220322132",1,"1",14,"20",615,"684","1","2",17344,5249,48,211,58
"Q0322132220322133",1,"1",14,"20",615,"684","1","1",14203,4767,69,178,73
"Q0322132220322133",1,"1",14,"20",615,"684","1","2",14759,4398,71,186,55
"Q0322132220322210",1,"1",14,"20",615,"684","1","1",315,1464,67,2,1
"Q0322132220322211",1,"1",14,"20",615,"684","1","1",19385,5127,46,60,19
"Q0322132220322211",1,"1",14,"20",615,"684","1","2",17902,4605,60,58,17
"Q0322132220322212",1,"1",14,"20",615,"684","1","1",2986,2040,60,59,10
"Q0322132220322212",1,"1",14,"20",615,"684","1","2",1678,919,161,104,13
"Q0322132220322213",1,"1",14,"20",615,"684","1","1",14850,4230,76,201,34
"Q0322132220322213",1,"1",14,"20",615,"684","1","2",13299,3679,55,227,42
"Q0322132220322221",1,"1",14,"20",615,"684","1","1",1622,1415,71,1,1
"Q0322132220322221",1,"1",14,"20",615,"684","1","2",719,563,57,1,1
"Q0322132220322230",1,"1",14,"20",615,"684","1","1",5762,2300,60,4,3
"Q0322132220322230",1,"1",14,"20",615,"684","1","2",4808,1469,93,30,8
"Q0322132220322231",1,"1",14,"20",615,"684","1","1",8516,2387,68,26,17
"Q0322132220322231",1,"1",14,"20",615,"684","1","2",6350,1858,84,33,11
"Q0322132220322233",1,"1",14,"20",615,"684","1","1",1072,438,128,7,3
"Q0322132220322233",1,"1",14,"20",615,"684","1","2",945,1703,60,3,1
"Q0322132220322300",1,"1",14,"20",615,"684","1","1",15311,4511,44,223,59
"Q0322132220322300",1,"1",14,"20",615,"684","1","2",14582,4334,49,214,56
"Q0322132220322301",1,"1",14,"20",615,"684","1","1",15744,4614,44,240,66
"Q0322132220322301",1,"1",14,"20",615,"684","1","2",16403,4804,51,518,71
"Q0322132220322302",1,"1",14,"20",615,"684","1","1",14860,4481,47,263,42
"Q0322132220322302",1,"1",14,"20",615,"684","1","2",16782,4534,50,255,28
"Q0322132220322303",1,"1",14,"20",615,"684","1","1",15308,6435,51,93,38
"Q0322132220322303",1,"1",14,"20",615,"684","1","2",16711,4689,51,81,27
"Q0322132220322310",1,"1",14,"20",615,"684","1","1",14125,4635,45,196,46
"Q0322132220322310",1,"1",14,"20",615,"684","1","2",16049,5400,68,236,53
"Q0322132220322311",1,"1",14,"20",615,"684","1","1",17790,5110,68,125,40
"Q0322132220322311",1,"1",14,"20",615,"684","1","2",16054,5674,43,215,50
"Q0322132220322312",1,"1",14,"20",615,"684","1","1",19930,5611,41,334,49
"Q0322132220322312",1,"1",14,"20",615,"684","1","2",17676,4320,56,282,59
"Q0322132220322313",1,"1",14,"20",615,"684","1","1",12896,4515,49,237,50
"Q0322132220322313",1,"1",14,"20",615,"684","1","2",15647,4283,57,239,48
"Q0322132220322320",1,"1",14,"20",615,"684","1","1",14525,4204,51,130,32
"Q0322132220322320",1,"1",14,"20",615,"684","1","2",14470,4447,71,383,44
"Q0322132220322321",1,"1",14,"20",615,"684","1","1",12119,4265,53,276,37
"Q0322132220322321",1,"1",14,"20",615,"684","1","2",10005,3332,63,542,42
"Q0322132220322322",1,"1",14,"20",615,"684","1","1",5679,1878,40,1,1
"Q0322132220322322",1,"1",14,"20",615,"684","1","2",1203,777,108,18,5
"Q0322132220322323",1,"1",14,"20",615,"684","1","1",7161,1825,56,102,12
"Q0322132220322323",1,"1",14,"20",615,"684","1","2",4264,1390,82,52,13
"Q0322132220322330",1,"1",14,"20",615,"684","1","1",15697,4608,46,360,47
"Q0322132220322330",1,"1",14,"20",615,"684","1","2",13739,3917,62,391,40
"Q0322132220322331",1,"1",14,"20",615,"684","1","1",12721,3774,107,202,25
"Q0322132220322331",1,"1",14,"20",615,"684","1","2",12052,3333,69,132,33
"Q0322132220322332",1,"1",14,"20",615,"684","1","1",11576,3682,49,154,40
"Q0322132220322332",1,"1",14,"20",615,"684","1","2",11689,3645,64,225,46
"Q0322132220322333",1,"1",14,"20",615,"684","1","1",16183,5311,41,212,39
"Q0322132220322333",1,"1",14,"20",615,"684","1","2",15996,4926,60,339,46
"Q0322132220323003",1,"1",14,"20",615,"684","1","1",15499,1914,343,3,2
"Q0322132220323011",1,"1",14,"20",624,"479","1","1",9003,3141,50,1,1
"Q0322132220323012",1,"1",14,"20",615,"684","1","2",522,2318,779,1,1
"Q0322132220323012",1,"1",14,"20",624,"479","1","2",522,2318,779,1,1
"Q0322132220323020",1,"1",14,"20",615,"684","1","1",14036,5017,44,28,15
"Q0322132220323020",1,"1",14,"20",615,"684","1","2",10229,3561,51,58,19
"Q0322132220323021",1,"1",14,"20",615,"684","1","1",8733,7940,104,6,3
"Q0322132220323021",1,"1",14,"20",615,"684","1","2",6356,6038,20,2,1
"Q0322132220323022",1,"1",14,"20",615,"684","1","1",18592,5657,36,136,29
"Q0322132220323022",1,"1",14,"20",615,"684","1","2",14206,4292,66,148,30
"Q0322132220323033",1,"1",14,"20",615,"684","1","1",921,968,41,1,1
"Q0322132220323200",1,"1",14,"20",615,"684","1","1",7969,2106,58,34,13
"Q0322132220323200",1,"1",14,"20",615,"684","1","2",5362,1265,59,46,13
"Q0322132220323201",1,"1",14,"20",615,"684","1","1",4306,1836,111,112,23
"Q0322132220323201",1,"1",14,"20",615,"684","1","2",5479,1968,70,93,18
"Q0322132220323202",1,"1",14,"20",615,"684","1","1",11200,3742,60,83,32
"Q0322132220323202",1,"1",14,"20",615,"684","1","2",11485,3458,55,124,30
"Q0322132220323203",1,"1",14,"20",615,"684","1","1",12080,3975,41,55,20
"Q0322132220323203",1,"1",14,"20",615,"684","1","2",9088,2807,61,126,19
"Q0322132220323210",1,"1",14,"20",615,"684","1","2",1371,474,62,3,2
"Q0322132220323212",1,"1",14,"20",615,"684","1","1",5656,6328,75,51,5
"Q0322132220323212",1,"1",14,"20",615,"684","1","2",4430,2400,63,117,5
"Q0322132220323220",1,"1",14,"20",615,"684","1","1",13547,4739,60,450,78
"Q0322132220323220",1,"1",14,"20",615,"684","1","2",15449,5025,57,394,74
"Q0322132220323221",1,"1",14,"20",615,"684","1","1",13589,4268,84,313,33
"Q0322132220323221",1,"1",14,"20",615,"684","1","2",12602,3947,50,279,51
"Q0322132220323222",1,"1",14,"20",615,"684","1","1",17022,4935,41,135,42
"Q0322132220323222",1,"1",14,"20",615,"684","1","2",14975,4828,58,129,34
"Q0322132220323223",1,"1",14,"20",615,"684","1","1",5986,2404,71,29,7
"Q0322132220323223",1,"1",14,"20",615,"684","1","2",13889,3863,53,74,10
"Q0322132220323230",1,"1",14,"20",615,"684","1","1",903,415,45,2,2
"Q0322132220323232",1,"1",14,"20",615,"684","1","2",5898,1135,81,6,2
"Q0322132220330010",1,"1",14,"20",624,"479","1","1",633,883,39,3,3
"Q0322132220330010",1,"1",14,"20",624,"479","1","2",15067,777,617,1,1
"Q0322132220330012",1,"1",14,"20",624,"479","1","1",747,940,42,3,2
"Q0322132221032203",1,"1",14,"20",624,"479","1","1",1540,671,19,1,1
