"trimester","ADM1_ES","ADM2_ES","avg_d_mbps","avg_u_mbps"
4,"Narino","Cumbal",6.64228,7.64756
4,"Narino","Cumbitara",6.48121739130435,5.26452173913043
4,"Narino","El Charco",8.83928571428571,7.48185714285714
4,"Narino","El Penol",2.95557142857143,1.43428571428571
4,"Narino","El Rosario",2.65875,1.3895
4,"Narino","El Tablon de Gomez",3.70541176470588,1.99117647058824
4,"Narino","El Tambo",5.14072727272727,3.27663636363636
4,"Narino","Francisco Pizarro",0.603,4.593
4,"Narino","Funes",6.696,2.0836
4,"Narino","Guachucal",6.87833333333333,3.38891666666667
4,"Narino","Guaitarilla",3.9296,2.7214
4,"Narino","Gualmatan",1.9436,1.0414
4,"Narino","Iles",9.623,5.06366666666667
4,"Narino","Imues",6.42145454545455,3.62690909090909
4,"Narino","Ipiales",11.7177333333333,10.03964
4,"Narino","La Cruz",2.93918421052632,3.16031578947368
4,"Narino","La Florida",6.31555555555556,3.10922222222222
4,"Narino","La Llanada",4.4515,2.71616666666667
4,"Narino","La Tola",23.817,2.673
4,"Narino","La Union",3.64927450980392,2.5856862745098
4,"Narino","Leiva",2.3014,2.0334
4,"Narino","Linares",1.82877777777778,0.889
4,"Narino","Los Andes",3.48388888888889,2.91988888888889
4,"Narino","Magui",7.10966666666667,1.75433333333333
4,"Narino","Mallama",15.9678333333333,6.93166666666667
4,"Narino","Mosquera",11.0545,15.2665
4,"Narino","Narino",5.86963636363636,1.629
4,"Narino","Olaya Herrera",1.379,1.285
4,"Narino","Ospina",1.0955,1.1225
4,"Narino","Pasto",11.7848930803571,5.07486205357143
4,"Narino","Policarpa",7.54023076923077,5.64092307692308
4,"Narino","Potosi",7.218125,4.74675
4,"Narino","Providencia",4.49833333333333,1.03933333333333
4,"Narino","Puerres",3.98971428571429,2.06
4,"Narino","Pupiales",6.64357142857143,6.18557142857143
4,"Narino","Ricaurte",19.594,9.734
4,"Narino","Samaniego",3.97205,1.9638
4,"Narino","San Andres de Tumaco",6.5919,2.99135
4,"Narino","San Bernardo",3.0430625,1.699375
4,"Narino","San Lorenzo",4.57041176470588,2.902
4,"Narino","San Pablo",3.22479411764706,2.77541176470588
4,"Narino","San Pedro de Cartago",3.308125,2.1129375
4,"Narino","Sandona",3.1537037037037,2.66233333333333
4,"Narino","Santa Barbara",3.29531578947368,2.42578947368421
4,"Narino","Santacruz",4.89575,2.5845
4,"Narino","Sapuyes",6.09,4.49
4,"Narino","Taminango",3.69916666666667,3.261
4,"Narino","Tangua",4.65011111111111,3.11988888888889
4,"Narino","Tuquerres",4.10903333333333,3.3612
4,"Narino","Yacuanquer",5.03161764705882,2.61655882352941
4,"Norte de Santander","Abrego",5.68945454545455,1.21090909090909
4,"Norte de Santander","Arboledas",10.2566666666667,9.17166666666667
4,"Norte de Santander","Bochalema",8.0558,7.12448
4,"Norte de Santander","Bucarasica",6.53433333333333,6.97433333333333
4,"Norte de Santander","Cachira",37.6345249999999,28.770775
4,"Norte de Santander","Cacota",32.6420166666666,20.6525166666666
4,"Norte de Santander","Chinacota",6.96627027027027,4.31958108108108
4,"Norte de Santander","Chitaga",7.464125,6.457
4,"Norte de Santander","Cucutilla",6.74033333333333,4.326
4,"Norte de Santander","Durania",9.48283333333333,9.6375
4,"Norte de Santander","El Carmen",29.7205,25.243
4,"Norte de Santander","El Tarra",4.56734615384615,2.56573076923077
4,"Norte de Santander","El Zulia",8.55765789473684,2.30636842105263
4,"Norte de Santander","Gramalote",26.475,19.063
4,"Norte de Santander","Hacari",0.955,1.981
4,"Norte de Santander","Herran",63.0970499999999,52.1135499999999
4,"Norte de Santander","La Esperanza",2.89841176470588,2.25970588235294
4,"Norte de Santander","La Playa",43.789,45.929
4,"Norte de Santander","Labateca",10.3295,6.596
4,"Norte de Santander","Los Patios",16.4957303370787,7.95596629213483
4,"Norte de Santander","Lourdes",10.439,21.222
4,"Norte de Santander","Mutiscua",12.19075,11.57125
4,"Norte de Santander","Ocana",4.04088636363636,1.14284090909091
4,"Norte de Santander","Pamplona",5.49685714285714,1.83282142857143
4,"Norte de Santander","Pamplonita",7.47588,7.7404
4,"Norte de Santander","Puerto Santander",4.48,2.4842
4,"Norte de Santander","Ragonvalia",26.089,18.337
4,"Norte de Santander","Salazar",4.84725,3.21275
4,"Norte de Santander","San Calixto",9.63,2.27733333333333
4,"Norte de Santander","San Cayetano",5.53413043478261,3.77426086956522
4,"Norte de Santander","San Jose de Cucuta",17.4146648026316,11.04385
4,"Norte de Santander","Santiago",22.085,19.177
4,"Norte de Santander","Sardinata",9.37994117647059,3.17194117647059
4,"Norte de Santander","Silos",8.41288888888889,6.39077777777778
4,"Norte de Santander","Teorama",5.907,7.12871428571429
4,"Norte de Santander","Tibu",7.87860563380282,3.1400985915493
4,"Norte de Santander","Toledo",15.7855611111111,12.1048888888889
4,"Norte de Santander","Villa Caro",17.877,13.192
4,"Norte de Santander","Villa del Rosario",29.8940221428571,22.6210178571428
4,"Putumayo","Colon",6.36876923076923,5.24276923076923
4,"Putumayo","Mocoa",5.26778947368421,2.24677192982456
4,"Putumayo","Orito",4.08478947368421,1.49973684210526
4,"Putumayo","Puerto Asis",9.43147222222222,4.90659722222222
4,"Putumayo","Puerto Caicedo",14.4448461538462,4.79915384615385
4,"Putumayo","Puerto Guzman",21.9466777777778,18.3692333333333
4,"Putumayo","Puerto Leguizamo",5.52866666666667,2.338
4,"Putumayo","San Francisco",2.55094736842105,1.63305263157895
4,"Putumayo","San Miguel",11.8436153846154,8.38069230769231
4,"Putumayo","Santiago",6.22528571428571,3.492
4,"Putumayo","Sibundoy",3.88276315789474,2.28115789473684
4,"Putumayo","Valle del Guamuez",8.04729166666667,2.91966666666667
4,"Putumayo","Villagarzon",8.26960869565217,4.70726086956522
4,"Quindio","Armenia",15.9090318421053,3.83868421052632
4,"Quindio","Buenavista",8.64877777777778,2.83722222222222
4,"Quindio","Calarca",11.0488222222222,3.13283333333333
4,"Quindio","Circasia",12.6049523809524,3.10268253968254
4,"Quindio","Cordoba",3.94657142857143,2.65692857142857
4,"Quindio","Filandia",6.08010344827586,2.53360344827586
4,"Quindio","Genova",6.05966666666667,4.79133333333333
4,"Quindio","La Tebaida",10.6732264150943,3.56390566037736
4,"Quindio","Montenegro",7.09474242424242,3.17815151515152
4,"Quindio","Pijao",6.29333333333333,4.57925
4,"Quindio","Quimbaya",7.01159016393443,2.43683606557377
4,"Quindio","Salento",10.71675,3.65247222222222
4,"Risaralda","Apia",4.17266666666667,2.82616666666667
4,"Risaralda","Balboa",14.3603333333333,8.56116666666667
4,"Risaralda","Belen de Umbria",5.55094117647059,4.11311764705882
4,"Risaralda","Dosquebradas",16.8754634146341,5.16820325203252
4,"Risaralda","Guatica",5.26908333333333,4.31733333333333
4,"Risaralda","La Celia",18.68,21.888
4,"Risaralda","La Virginia",9.9585,3.3055
4,"Risaralda","Marsella",4.63028571428571,2.45885714285714
4,"Risaralda","Mistrato",9.06016666666667,7.30116666666667
4,"Risaralda","Pereira",14.5412095890411,5.31046771037182
4,"Risaralda","Pueblo Rico",4.24858333333333,2.63783333333333
4,"Risaralda","Quinchia",6.32656666666667,5.08053333333333
4,"Risaralda","Santa Rosa de Cabal",11.3740392156863,4.16135294117647
4,"Risaralda","Santuario",5.87383333333333,2.92458333333333
4,"Santander","Aguada",4.512,5.03
4,"Santander","Albania",0.7785,1.4545
4,"Santander","Aratoca",13.1143722222222,14.8106333333333
4,"Santander","Barbosa",5.60433333333333,3.85986274509804
4,"Santander","Barichara",5.25630612244898,4.58595918367347
4,"Santander","Barrancabermeja",12.3431799382716,4.99296080246913
4,"Santander","Betulia",6.19461538461538,4.29807692307692
4,"Santander","Bolivar",10.669,7.05857142857143
4,"Santander","Bucaramanga",22.2091480295566,13.2601849753695
4,"Santander","Cabrera",7.892375,6.370375
4,"Santander","California",6.885,4.58233333333333
4,"Santander","Capitanejo",4.5142,3.8134
4,"Santander","Carcasi",20.0535,14.2135
4,"Santander","Cepita",14.6343333333333,18.904
4,"Santander","Cerrito",6.12933333333333,6.936
4,"Santander","Charala",4.77283333333333,3.06116666666667
4,"Santander","Chima",3.994,2.09133333333333
4,"Santander","Chipata",3.769,1.914
4,"Santander","Cimitarra",13.5118434210526,5.94176315789474
4,"Santander","Concepcion",8.77633333333333,5.474
4,"Santander","Confines",7.77185714285714,6.754
4,"Santander","Contratacion",3.331,3.431
4,"Santander","Coromoro",22.8805,22.2345
4,"Santander","Curiti",5.466225,4.253275
4,"Santander","El Carmen de Chucuri",9.275875,7.9283125
4,"Santander","El Penon",3.9655,6.2105
4,"Santander","El Playon",5.198,4.6676
4,"Santander","Encino",3.033,6.104
4,"Santander","Enciso",3.39283333333333,3.18466666666667
4,"Santander","Florian",6.547,3.67385714285714
4,"Santander","Floridablanca",25.0910239285714,16.0222092857143
4,"Santander","Galan",4.2188,2.6754
4,"Santander","Gambita",11.6968,6.974
4,"Santander","Giron",12.2507375,5.7212784375
4,"Santander","Guaca",9.4835,9.953
4,"Santander","Guadalupe",22.2840166666666,17.0473333333333
4,"Santander","Guapota",4.12428571428571,6.07614285714286
4,"Santander","Guavata",4.6045,1.623
4,"Santander","Guepsa",3.5482,2.9348
4,"Santander","Hato",4.2136,3.4568
4,"Santander","Jesus Maria",7.6704,2.5654
4,"Santander","Jordan",2.788,0.878
4,"Santander","La Belleza",3.57394117647059,4.58047058823529
4,"Santander","La Paz",10.9254166666667,7.58433333333333
4,"Santander","Landazuri",10.4109473684211,3.33947368421053
4,"Santander","Lebrija",7.46856060606061,3.74848484848485
4,"Santander","Los Santos",8.4389587628866,5.92249484536083
4,"Santander","Macaravita",20.153,20.809
4,"Santander","Malaga",2.31553846153846,3.04823076923077
4,"Santander","Matanza",12.6867142857143,7.81014285714286
4,"Santander","Mogotes",7.01586956521739,4.69208695652174
4,"Santander","Molagavita",2.125,2.5755
4,"Santander","Ocamonte",2.09571428571429,1.37057142857143
4,"Santander","Oiba",9.18188,7.84456
4,"Santander","Onzaga",3.8344,3.2044
4,"Santander","Palmar",9.18866666666667,9.03133333333333
4,"Santander","Palmas del Socorro",3.207,2.02671428571429
4,"Santander","Paramo",7.3565,2.9422
4,"Santander","Piedecuesta",14.2328134146341,8.94995426829268
4,"Santander","Pinchote",5.81668421052632,4.96651447368421
4,"Santander","Puente Nacional",9.44403571428571,4.73464285714286
4,"Santander","Puerto Parra",17.0316,14.294055
4,"Santander","Puerto Wilches",5.70377777777778,2.60081481481481
4,"Santander","Rionegro",7.56368965517241,6.03641379310345
4,"Santander","Sabana de Torres",10.1016170212766,5.052
4,"Santander","San Andres",7.51433333333333,4.29066666666667
4,"Santander","San Benito",36.081,3.18433333333333
4,"Santander","San Gil",6.02530693069307,4.91759405940594
4,"Santander","San Joaquin",5.585,4.3615
4,"Santander","San Jose de Miranda",4.2032,3.2504
4,"Santander","San Miguel",34.124,30.958
4,"Santander","San Vicente de Chucuri",4.19114285714286,2.76744444444444
4,"Santander","Santa Barbara",1.663,1.25466666666667
4,"Santander","Santa Helena del Opon",20.225,25.043
4,"Santander","Simacota",6.90418181818182,5.78781818181818
4,"Santander","Socorro",5.21252542372881,2.68059322033898
4,"Santander","Suaita",5.67694117647059,4.84152941176471
4,"Santander","Sucre",8.02558333333333,5.79391666666667
4,"Santander","Surata",9.77325,7.76625
4,"Santander","Tona",12.1321666666667,6.40375
4,"Santander","Valle de San Jose",3.5370625,2.362375
4,"Santander","Velez",4.43271428571429,4.9395
4,"Santander","Vetas",2.226,0.751
4,"Santander","Villanueva",6.37353846153846,6.12661538461538
4,"Santander","Zapatoca",8.56902941176471,7.94412058823529
4,"Sucre","Buenavista",3.899,3.8262
4,"Sucre","Caimito",9.63,9.1995
4,"Sucre","Chalan",12.694,10.892
4,"Sucre","Coloso",24.488,28.685
4,"Sucre","Corozal",10.9717450980392,4.528
4,"Sucre","Covenas",9.75871875,8.43084375
4,"Sucre","El Roble",10.9325,9.876
4,"Sucre","Galeras",20.1016666666667,24.5916666666667
4,"Sucre","Guaranda",16.431,7.21966666666667
4,"Sucre","La Union",24.09,21.159
4,"Sucre","Los Palmitos",7.71,3.55425
4,"Sucre","Majagual",13.4583571428571,5.68414285714286
4,"Sucre","Morroa",7.14521739130435,1.86586956521739
4,"Sucre","Ovejas",4.012,1.4433
4,"Sucre","Palmito",4.14754545454545,4.21872727272727
4,"Sucre","Sampues",6.67690697674419,3.11544186046512
4,"Sucre","San Benito Abad",21.6304,12.9548
4,"Sucre","San Jose de Toluviejo",9.26115384615385,2.112
4,"Sucre","San Juan de Betulia",11.0116,9.2182
4,"Sucre","San Luis de Since",9.7792,3.9564
4,"Sucre","San Marcos",16.2519166666667,1.87058333333333
4,"Sucre","San Onofre",7.26583333333333,2.53083333333333
4,"Sucre","San Pedro",6.91645454545455,5.61681818181818
4,"Sucre","Santiago de Tolu",7.36783333333333,4.3567380952381
4,"Sucre","Sincelejo",11.9448015873016,5.52164285714286
4,"Sucre","Sucre",17.9296153846154,2.20738461538462
4,"Tolima","Alpujarra",6.6542,4.448
4,"Tolima","Alvarado",5.298625,4.6594375
4,"Tolima","Ambalema",12.7842,10.4986
4,"Tolima","Anzoategui",7.45691666666667,11.1282125
4,"Tolima","Armero",7.82128571428571,5.69971428571429
4,"Tolima","Ataco",15.7652307692308,6.41246153846154
4,"Tolima","Cajamarca",4.06666666666667,3.09344444444444
4,"Tolima","Carmen de Apicala",5.09815789473684,2.82321052631579
4,"Tolima","Casabianca",50.771,35.666
4,"Tolima","Chaparral",4.85953333333333,1.66073333333333
4,"Tolima","Coello",8.67057142857143,5.4425
4,"Tolima","Coyaima",14.56575,6.76775
4,"Tolima","Cunday",15.6483333333333,4.396
4,"Tolima","Dolores",34.546,35.064
4,"Tolima","Espinal",9.54473684210526,2.62143421052632
4,"Tolima","Falan",9.1955,18.0996428571429
4,"Tolima","Flandes",13.6913278846154,3.60392307692308
4,"Tolima","Fresno",1.86875,1.04708333333333
4,"Tolima","Guamo",5.51513888888889,2.98211111111111
4,"Tolima","Herveo",10.092,9.7205
4,"Tolima","Honda",6.19885714285714,1.63639285714286
4,"Tolima","Ibague",14.5059497183099,9.04630352112676
4,"Tolima","Icononzo",8.14869230769231,3.20323076923077
4,"Tolima","Lerida",7.74375,5.939875
4,"Tolima","Libano",4.52342857142857,2.40957142857143
4,"Tolima","Melgar",11.1505392307692,4.68347846153846
4,"Tolima","Murillo",32.256,20.897
4,"Tolima","Natagaima",4.33825,0.69475
4,"Tolima","Ortega",14.061125,5.719375
4,"Tolima","Palocabildo",10.3965,16.5655
4,"Tolima","Piedras",6.1780294117647,4.36776470588235
4,"Tolima","Planadas",13.5013636363636,2.09672727272727
4,"Tolima","Prado",5.24757142857143,3.22557142857143
4,"Tolima","Purificacion",7.24192857142857,2.90307142857143
4,"Tolima","Rioblanco",9.9603,3.2241
4,"Tolima","Roncesvalles",10.241,3.4055
4,"Tolima","Rovira",5.65511666666667,3.96253333333333
4,"Tolima","Saldana",14.8725,16.971096875
4,"Tolima","San Antonio",6.18375,5.9535
4,"Tolima","San Luis",6.76776923076923,7.07184615384615
4,"Tolima","San Sebastian de Mariquita",5.8264,1.63172
4,"Tolima","Santa Isabel",15.818,10.483
4,"Tolima","Suarez",5.6248125,2.772
4,"Tolima","Valle de San Juan",27.3213333333333,13.7663333333333
4,"Tolima","Venadillo",10.215625,9.5180625
4,"Tolima","Villahermosa",5.43185714285714,4.728
4,"Tolima","Villarrica",32.201,12.609
4,"Valle del Cauca","Alcala",5.60618518518519,2.74718518518519
4,"Valle del Cauca","Andalucia",3.92253125,1.73909375
4,"Valle del Cauca","Ansermanuevo",3.66583333333333,4.92166666666667
4,"Valle del Cauca","Argelia",9.305,7.22
4,"Valle del Cauca","Bolivar",7.30934615384615,3.43426923076923
4,"Valle del Cauca","Buenaventura",6.41912048192771,4.0232234939759
4,"Valle del Cauca","Bugalagrande",5.23686111111111,2.22019444444444
4,"Valle del Cauca","Caicedonia",3.63751515151515,1.67969696969697
4,"Valle del Cauca","Cali",20.8445922644163,12.7660905063291
4,"Valle del Cauca","Calima",3.82963218390805,2.97390804597701
4,"Valle del Cauca","Candelaria",8.43940707964602,4.04702654867257
4,"Valle del Cauca","Cartago",15.1294578313253,5.58161445783132
4,"Valle del Cauca","Dagua",5.90417021276596,3.23809042553191
4,"Valle del Cauca","El Aguila",11.5604285714286,6.01871428571429
4,"Valle del Cauca","El Cairo",6.3535,5.4715
4,"Valle del Cauca","El Cerrito",7.79020909090909,2.70065454545455
4,"Valle del Cauca","El Dovio",6.36911111111111,4.66788888888889
4,"Valle del Cauca","Florida",7.51578846153846,2.99955769230769
4,"Valle del Cauca","Ginebra",5.22191836734694,5.116
4,"Valle del Cauca","Guacari",5.63977777777778,2.8938
4,"Valle del Cauca","Guadalajara de Buga",10.0777435897436,3.39480769230769
4,"Valle del Cauca","Jamundi",20.1062811004785,10.8269794258373
4,"Valle del Cauca","La Cumbre",5.35037388059701,2.68579104477612
4,"Valle del Cauca","La Union",6.83972972972973,3.18337837837838
4,"Valle del Cauca","La Victoria",5.7629375,2.48175
4,"Valle del Cauca","Obando",8.22088461538462,3.94376923076923
4,"Valle del Cauca","Palmira",9.73724630541872,4.39356539408867
4,"Valle del Cauca","Pradera",7.16378431372549,2.84360784313725
4,"Valle del Cauca","Restrepo",7.03026315789474,4.51794736842105
4,"Valle del Cauca","Riofrio",7.042,4.17507692307692
4,"Valle del Cauca","Roldanillo",4.698375,2.48260714285714
4,"Valle del Cauca","San Pedro",3.34052173913043,1.29560869565217
4,"Valle del Cauca","Sevilla",3.08775,2.70048076923077
4,"Valle del Cauca","Toro",5.06352631578947,2.66689473684211
4,"Valle del Cauca","Trujillo",9.2734,2.9228
4,"Valle del Cauca","Tulua",12.31645,4.13956467889908
4,"Valle del Cauca","Ulloa",7.08329166666667,5.74620833333333
4,"Valle del Cauca","Versalles",5.8708,3.4132
4,"Valle del Cauca","Vijes",3.99875,3.57336111111111
4,"Valle del Cauca","Yotoco",2.80076666666667,1.7719
4,"Valle del Cauca","Yumbo",12.9370604651163,10.2337172093023
4,"Valle del Cauca","Zarzal",3.2777027027027,1.91059459459459
4,"Vichada","La Primavera",0.984,1.5105
4,"Vichada","Santa Rosalia",0.872333333333333,0.495
